t  x_1  x_2  x_3  x_4  x_5  x_6  x_7  x_8
0.002582582582582582  0.5634404154218572  0.563393356585325  0.5631390628687474  -4.705883653222109e-05  -0.0003013525531098127  0.0002542937165775916  0.0002541732759383519  -1.204406392396606e-07
0.002592592592592593  0.5622878495891599  0.5622687909794361  0.5620666222047421  -1.905860972384321e-05  -0.0002212273844177659  0.0002021687746939227  0.0002020443220157597  -1.244526781629673e-07
0.002602602602602603  0.5611083178879245  0.5611190892566095  0.5609723726538915  1.077136868499196e-05  -0.0001359452340329304  0.0001467166027179223  0.0001465884167364262  -1.281859814961095e-07
0.002612612612612612  0.5599011926110643  0.5599424120345859  0.5598522219905555  4.121942352164343e-05  -4.897062050879253e-05  9.019004403043596e-05  9.005843880594e-05  -1.316052244959565e-07
0.002622622622622623  0.5586658403232027  0.5587369132160696  0.5587020674922902  7.107289286689689e-05  3.622716908757706e-05  3.484572377931983e-05  3.471102849517127e-05  -1.34695284148556e-07
0.002632632632632633  0.5574016229188414  0.5575007950010253  0.5575179650917579  9.917208218390705e-05  0.0001163421729164504  -1.717009073254339e-05  -1.730755207374202e-05  -1.374613411986303e-07
0.002642642642642642  0.5561078987531127  0.5562323594049453  0.5562962851253382  0.0001244606518325808  0.000188386372225513  -6.392572039293221e-05  -6.406564808447701e-05  -1.399276915448056e-07
0.002652652652652653  0.5547840238442738  0.554930053929706  0.5550338469136862  0.000146030085432125  0.0002498230694123471  -0.0001037929839802221  -0.0001039351199633165  -1.421359830944269e-07
0.002662662662662663  0.5534293531460934  0.5535925093682899  0.5537280257376899  0.0001631562221964256  0.0002986725915964383  -0.0001355163694000128  -0.0001356605114488652  -1.441420488523804e-07
0.002672672672672672  0.5520432418874129  0.5522185681517623  0.5523768276362493  0.0001753262643493514  0.0003335857488363514  -0.000158259484487  -0.0001584054970313886  -1.460125443886184e-07
0.002682682682682683  0.5506250469752362  0.5508073021535246  0.5509789293382389  0.0001822551782884041  0.000353882363002711  -0.0001716271847143069  -0.0001717750050727052  -1.478203583982207e-07
0.002692692692692693  0.5491741284566555  0.5493580194002518  0.549533682699365  0.0001838909435962766  0.0003595542427095033  -0.0001756632991132268  -0.0001758129399447306  -1.496408315038167e-07
0.002702702702702703  0.547689851033937  0.5478702597277081  0.5480410850004094  0.0001804086937711169  0.0003512339664724085  -0.0001708252727012916  -0.0001709768199702477  -1.515472689561648e-07
0.002712712712712713  0.5461715856261923  0.5463437799400844  0.5465017182727585  0.0001721943138921489  0.000330132646566228  -0.0001579383326740791  -0.0001580919400683278  -1.536073942487448e-07
0.002722722722722723  0.5446187109700219  0.5447785295772438  0.5449166624133127  0.0001598186072219177  0.0002979514432908115  -0.0001381328360688938  -0.0001382887157436175  -1.558796747236357e-07
0.002732732732732733  0.5430306152505744  0.5431746188095115  0.5432873880456823  0.000144003558937067  0.0002567727951079402  -0.0001127692361708732  -0.0001129276473453844  -1.584111745112082e-07
0.002742742742742743  0.5414066977537491  0.5415322803521802  0.5416156359490713  0.0001255825984310954  0.0002089381953221947  -8.335559689109928e-05  -8.351683212592942e-05  -1.612352348301371e-07
0.002752752752752753  0.5397463705293456  0.5398518275346422  0.5399032902676779  0.0001054570052966275  0.0001569197383323173  -5.146273303568982e-05  -5.16271036095084e-05  -1.64370573818573e-07
0.002762762762762763  0.5380490600544408  0.5381336107967908  0.5381522526935639  8.455074235003135e-05  0.000103192639123173  -1.864189677314165e-05  -1.880971840950707e-05  -1.678216363654172e-07
0.002772772772772773  0.5363142088856162  0.5363779748971529  0.5363643243944495  6.376601153668116e-05  5.011550883327054e-05  1.365050270341062e-05  1.347892390235472e-05  -1.715788010558938e-07
0.002782782782782783  0.5345412772883267  0.5345852190070534  0.5345411016409752  4.394171872668107e-05  -1.75647351441377e-07  4.411736607812244e-05  4.394174565758302e-05  -1.756204205394241e-07
0.002792792792792793  0.5327297448314712  0.5327555616608675  0.5326838900179519  2.581682939628571e-05  -4.585481351926379e-05  7.16716429155495e-05  7.149172892284561e-05  -1.799139927038951e-07
0.002802802802802803  0.5308791119350891  0.5308891122056324  0.5307936410944359  1.000027054331998e-05  -8.547084065313459e-05  9.547111119645457e-05  9.528703128236504e-05  -1.8407991408953e-07
0.002812812812812813  0.528988901359304  0.5289858500234385  0.5288709113010451  -3.051335865533744e-06  -0.0001179900582588544  0.0001149387223933207  0.0001147496306908025  -1.890917025182404e-07
0.002822822822822823  0.5270586596228508  0.5270456123309367  0.5269158510756935  -1.304729191409226e-05  -0.0001428085471573137  0.0001297612552432215  0.0001295677263843942  -1.935288588272854e-07
0.002832832832832833  0.5250879583400839  0.5250680909143569  0.5249282091114932  -1.986742572701594e-05  -0.0001597492285907443  0.0001398818028637283  0.000139683057961193  -1.987449025353527e-07
0.002842842842842843  0.5230763954659681  0.523052837652444  0.5229073688532488  -2.35578135240333e-05  -0.0001690266127192253  0.000145468799195192  0.0001452651655543535  -2.036336408384187e-07
0.002852852852852853  0.5210235964394679  0.5209992782484273  0.5208523944806079  -2.431819104065092e-05  -0.0001712019588600011  0.0001468837678193502  0.0001466752591499088  -2.085086694414429e-07
0.002862862862862863  0.5189292152167209  0.5189067331551735  0.5187620970192931  -2.248206154731314e-05  -0.0001671181974277625  0.0001446361358804493  0.0001444227993334657  -2.133365469836335e-07
0.002872872872872873  0.5167929351865467  0.5167744443542754  0.5166351081414721  -1.849083227123405e-05  -0.00015782704507461  0.0001393362128033759  0.0001391181219251303  -2.18090878245647e-07
0.002882882882882883  0.5146144699622135  0.5146016063678207  0.5144699591923254  -1.286359439278684e-05  -0.0001445107698880843  0.0001316471754952975  0.000131424421489279  -2.227540060184552e-07
0.002892892892892893  0.5123935640446498  0.5123873997199111  0.5122651602283992  -6.16432473865558e-06  -0.0001284038162505663  0.0001222394915119107  0.0001220121755887149  -2.273159231958033e-07
0.002902902902902903  0.5101299933538693  0.5101310249957016  0.5100192745170308  1.031641832294206e-06  -0.0001107188368385525  0.0001117504786708468  0.0001115187040656718  -2.317746051749836e-07
0.002912912912912913  0.5078235656268663  0.5078317356719257  0.5077309845573368  8.170045059485709e-06  -9.258106952947376e-05  0.0001007511145889595  0.0001005149795145766  -2.361350743829149e-07
0.002922922922922923  0.5054741206817255  0.5054888680236443  0.5053991464467591  1.474734191886373e-05  -7.497423496638511e-05  8.972157688524884e-05  8.948116924356597e-05  -2.404076416828715e-07
0.002932932932932933  0.5030815305492672  0.5031018666295692  0.5030228303672916  2.033608030205247e-05  -5.870018197562388e-05  7.903626227767635e-05  7.879165490598528e-05  -2.446073716910746e-07
0.002942942942942943  0.5006456994749827  0.5006703042783007  0.5006013459234392  2.460480331800685e-05  -4.435355154353005e-05  6.89583548615369e-05  6.870960315685792e-05  -2.487517046789733e-07
0.002952952952952953  0.4981665637953996  0.4981938954252417  0.4981342521132076  2.73316298420867e-05  -3.231168219203218e-05  5.964331203411888e-05  5.939045241276641e-05  -2.528596213524636e-07
0.002962962962962963  0.4956440916943267  0.495672502727934  0.495621352629165  2.841103360728958e-05  -2.273906516170321e-05  5.115009876899279e-05  5.089314931810973e-05  -2.569494508830594e-07
0.002972972972972973  0.4930782828455871  0.4931061365669657  0.4930626780515496  2.785372137864561e-05  -1.56047940374493e-05  4.345851541609491e-05  4.319747720293865e-05  -2.610382131562616e-07
0.002982982982982983  0.4904691679498125  0.4904949478594714  0.4904584571768466  2.577990965890731e-05  -1.071077296593836e-05  3.649068262484567e-05  3.622554300392045e-05  -2.651396209252255e-07
0.002992992992992993  0.4878168081738358  0.4878392148053953  0.4878090802293584  2.240663155950173e-05  -7.727944477453619e-06  3.013457603695535e-05  2.986531172149975e-05  -2.692643154555974e-07
0.003003003003003003  0.4851212932119847  0.4851393245261258  0.4851150570056069  1.803131414107595e-05  -6.236206377852049e-06  2.4267520518928e-05  2.399410205716768e-05  -2.734184617603219e-07
0.003013013013013013  0.4823827414377023  0.4823957507911145  0.4823769730805436  1.300935341219667e-05  -5.768357158708604e-06  1.877771057090527e-05  1.850010624959708e-05  -2.776043213081891e-07
0.003023023023023023  0.4796013042447592  0.4796090292042609  0.4795954470890176  7.724959501687056e-06  -5.857155741639808e-06  1.358211524332686e-05  1.330029568752389e-05  -2.818195558029757e-07
0.003033033033033033  0.4767771574477807  0.476779731301923  0.4767710918013579  2.573854142318144e-06  -6.065646422803717e-06  8.63950056512186e-06  8.353442040809345e-06  -2.860585243125158e-07
0.003043043043043043  0.4739105033973224  0.4739084390318982  0.4739044812561455  -2.06436542415922e-06  -6.02214117684241e-06  3.95777575268319e-06  3.667463795320458e-06  -2.903119573627322e-07
0.003053053053053053  0.4710015700387592  0.4709957209986889  0.4709961260887261  -5.849040070282641e-06  -5.443950033101608e-06  -4.050900371810329e-07  -6.992138465999886e-07  -2.941238094189558e-07
0.003063063063063063  0.4680506099426135  0.4680421117180247  0.4680464550016349  -8.49822458881544e-06  -4.154940978606803e-06  -4.343283610208637e-06  -4.642099294849267e-06  -2.988156846406298e-07
0.003073073073073073  0.465057899315618  0.4650480949108218  0.4650558121228  -9.804404796198707e-06  -2.087192817967765e-06  -7.717211978230942e-06  -8.020251768048325e-06  -3.030397898173831e-07
0.003083083083083083  0.4620237370012495  0.4620140916067824  0.4620244548779211  -9.645394467072688e-06  7.17876671607609e-07  -1.03632711386803e-05  -1.067005235250162e-05  -3.067812138213277e-07
0.003093093093093093  0.4589484434778748  0.4589404535256294  0.4589525639846834  -7.989952245379683e-06  4.12050680859144e-06  -1.211045905397112e-05  -1.242182721922225e-05  -3.113681652511247e-07
0.003103103103103103  0.4558323598619863  0.4558274619077158  0.4558402642980702  -4.89795427049966e-06  7.904436083949751e-06  -1.280239035444941e-05  -1.311784102953073e-05  -3.154506750813191e-07
0.003113113113113113  0.4526758469232425  0.4526753316363638  0.4526876422664346  -5.15286878666199e-07  1.17953431921225e-05  -1.23106300707887e-05  -1.263009815161142e-05  -3.194680808227268e-07
0.003123123123123123  0.4494792841172757  0.4494842202207433  0.4494947732753522  4.936103467578778e-06  1.5489158076476e-05  -1.055305460889722e-05  -1.087647012532056e-05  -3.234155164233421e-07
0.003133133133133133  0.4462430686414482  0.4462542409361918  0.4462617474421157  1.117229474362214e-05  1.867880066747096e-05  -7.506505923848827e-06  -7.833796805578608e-06  -3.272908817297804e-07
0.003143143143143143  0.4429676145180058  0.4429854792184299  0.4429886950114876  1.786470042408617e-05  2.108049348181762e-05  -3.215793057731453e-06  -3.546888089789313e-06  -3.310950320578598e-07
0.003153153153153153  0.4396533517082711  0.4396780112473355  0.4396758090863974  2.465953906444218e-05  2.245737812628379e-05  2.202160938158393e-06  1.867329894711389e-06  -3.348310434470037e-07
0.003163163163163163  0.4363007252607784  0.4363319235717588  0.4363233641516008  3.119831098041814e-05  2.263889082237958e-05  8.559420158038566e-06  8.220915889090019e-06  -3.385042689485473e-07
0.003173173173173173  0.4329101944956702  0.432947332600763  0.4329317292337637  3.713810509281545e-05  2.153473809346496e-05  1.56033669993505e-05  1.526124585843336e-05  -3.421211409171399e-07
0.003183183183183183  0.4294822322268886  0.4295244028312453  0.4295013749411181  4.217060435673936e-05  1.914271422948088e-05  2.302789012725848e-05  2.268220066792281e-05  -3.45689459335663e-07
0.003193193193193193  0.4260173240231886  0.426063362786945  0.4260328741007429  4.603876375641747e-05  1.555007755432714e-05  3.048868620209033e-05  3.013946927171718e-05  -3.492169303731529e-07
0.003203203203203203  0.42251596750847  0.4225645178000941  0.4225268961340899  4.85502916240943e-05  1.092862561991037e-05  3.762166600418393e-05  3.72689554369865e-05  -3.52710567197434e-07
0.003213213213213213  0.4189786717013717  0.4190282589732578  0.418984195734684  4.95872718860868e-05  5.524033312331866e-06  4.406323857375494e-05  4.370706147727166e-05  -3.561770964832789e-07
0.003223223223223223  0.4154059563937748  0.4154550678841219  0.4154055967553629  4.911149034708684e-05  -3.596384119397555e-07  4.947112875902659e-05  4.911150784087104e-05  -3.596209181555565e-07
0.003233233233233233  0.4117983515673632  0.4118455168506648  0.4117919724944744  4.716528330156455e-05  -6.379072888806903e-06  5.354435619037146e-05  5.318131076675892e-05  -3.630454236125402e-07
0.003243243243243243  0.4081563968472001  0.4082002648241956  0.408144223744523  4.386797699545975e-05  -1.217310267714877e-05  5.604107967260852e-05  5.567462867928086e-05  -3.664509933276605e-07
0.003253253253253253  0.4044806409909499  0.4045200492145805  0.4044632560577991  3.940822363063257e-05  -1.738493315078804e-05  5.679315678142061e-05  5.642331994643035e-05  -3.698368349902559e-07
0.003263263263263263  0.4007716414122728  0.4008056741730477  0.4007499578697772  3.403276077490469e-05  -2.168354249554305e-05  5.571630327044774e-05  5.53433095393796e-05  -3.729937310681386e-07
0.003273273273273273  0.3970299637366437  0.3970579960321624  0.3970051793790632  2.803229551873176e-05  -2.478435758046516e-05  5.281665309919692e-05  5.244012049332447e-05  -3.765326058724483e-07
0.003283283283283283  0.3932561813878387  0.3932779067441387  0.3932297176481464  2.172535630001748e-05  -2.646373969228399e-05  4.818909599230148e-05  4.78092653873885e-05  -3.798306049129785e-07
0.003293293293293293  0.3894508752032248  0.3894663162361828  0.3894243016289607  1.544103295797461e-05  -2.657357426411044e-05  4.201460722208505e-05  4.163152275049598e-05  -3.830844715890791e-07
0.003303303303303303  0.3856146330759948  0.3856241346456957  0.3855895849264726  9.50156970092042e-06  -2.504814952219991e-05  3.454971922312033e-05  3.416343358664253e-05  -3.862856364778011e-07
0.003313313313313313  0.3817480496223472  0.3817522553613271  0.3817261422709561  4.205738979912166e-06  -2.19073513911261e-05  2.611309037103826e-05  2.572366556963246e-05  -3.894248014058022e-07
0.003323323323323323  0.3778517258718772  0.3778515397396148  0.3778344711223356  -1.861322624363559e-07  -1.725474954156203e-05  1.706861727912568e-05  1.667612430977794e-05  -3.924929693477353e-07
0.003333333333333333  0.3739262689792175  0.3739228042423125  0.373914997884472  -3.464736904990051e-06  -1.127109474552412e-05  7.806357840534073e-06  7.410875903224312e-06  -3.954819373097607e-07
0.003343343343343343  0.3699722919552043  0.3699668105822129  0.3699680881553682  -5.481372991389399e-06  -4.20379983612218e-06  -1.27757315526722e-06  -1.675957425451013e-06  -3.983842701837936e-07
0.003353353353353353  0.3659904134158389  0.3659842593002602  0.3659940602232413  -6.15411557869372e-06  3.646807402446495e-06  -9.800922981140214e-06  -1.020211727503773e-05  -4.01194293897511e-07
0.003363363363363363  0.3619812573474484  0.3619757869834885  0.361993200877872  -5.470363959925173e-06  1.194353042360818e-05  -1.741389438353336e-05  -1.781780229953567e-05  -4.039079160023107e-07
0.003373373373373373  0.3579454528864663  0.3579419671436914  0.3579657825260835  -3.485742774866907e-06  2.032963961723366e-05  -2.381538239210057e-05  -2.422190478856834e-05  -4.065223964677678e-07
0.003383383383383383  0.3538836341123984  0.3538833145760723  0.35391208057164  -3.195363261210282e-07  2.844645924160449e-05  -2.876599556772552e-05  -2.917503293198287e-05  -4.090373642573475e-07
0.003393393393393393  0.3497964398526437  0.3498002928410782  0.3498323900945237  3.852988434527305e-06  3.595024188002283e-05  -3.209725344549552e-05  -3.250870703280784e-05  -4.11453587312316e-07
0.003403403403403403  0.3456845134979032  0.3456933243612753  0.3457270409476882  8.81086337212178e-06  4.252744978505696e-05  -3.371658641293518e-05  -3.413036034111139e-05  -4.137739281762087e-07
0.003413413413413413  0.3415485028270032  0.3415628025038603  0.3415964105593959  1.429967685706579e-05  4.790773239266022e-05  -3.360805553559443e-05  -3.402405755720261e-05  -4.160020216081861e-07
0.003423423423423423  0.3373890598401175  0.3374091049397306  0.3374409339079846  2.004509961306411e-05  5.187406786705262e-05  -3.182896825398851e-05  -3.2247111192929e-05  -4.181429389404911e-07
0.003433433433433433  0.3332068405993756  0.3332326075326428  0.3332611103410421  2.576693326716839e-05  5.426974166650167e-05  -2.850280839933328e-05  -2.892301068330161e-05  -4.202022839683295e-07
0.003443443443443443  0.3290025050759978  0.3290336980114102  0.3290575071236505  3.119293541237189e-05  5.500204765263028e-05  -2.380911224025839e-05  -2.423129824441483e-05  -4.22186004156444e-07
0.003453453453453453  0.3247767170031581  0.3248127887244353  0.3248307598017182  3.607172127723102e-05  5.404279856013883e-05  -1.797107728290781e-05  -1.839517759610887e-05  -4.24100313201059e-07
0.003463463463463463  0.3205301437338299  0.3205703278503871  0.320581569636752  4.018411655720699e-05  5.142590292211979e-05  -1.12417863649128e-05  -1.166773734484483e-05  -4.259509799320327e-07
0.003473473473473473  0.3162634561030036  0.316306808551537  0.3163106985240707  4.335244853337361e-05  4.72424210671285e-05  -3.889972533754893e-06  -4.31771587700025e-06  -4.27743343245357e-07
0.003483483483483484  0.3119773282937093  0.3120227756846805  0.3120189619070231  4.544739097123163e-05  4.163361331377402e-05  3.813777657457607e-06  3.384295441721807e-06  -4.294822157357991e-07
0.003493493493493493  0.3076724377062434  0.3077188298326365  0.3077072202683503  4.639212639306889e-05  3.478256210687203e-05  1.160956428619686e-05  1.117839293396372e-05  -4.311713522331395e-07
0.003503503503503503  0.3033494648302496  0.3033956285714865  0.3033763697907929  4.616374123689315e-05  2.690496054325031e-05  1.925878069364284e-05  1.882596684821269e-05  -4.328138454301467e-07
0.003513513513513514  0.2990090931191851  0.2990538850367894  0.299027332770364  4.479191760431434e-05  1.823965117886406e-05  2.655226642545028e-05  2.611785493361607e-05  -4.344114918342079e-07
0.003523523523523523  0.2946520088668378  0.2946943639918352  0.2946610484155683  4.235512499739524e-05  9.039548730549463e-06  3.331557626684578e-05  3.287973406118638e-05  -4.35842205659398e-07
0.003533533533533533  0.2902789010855831  0.2903178757229996  0.2902784635980087  3.89746374165334e-05  -4.37487574334039e-07  3.941212499086744e-05  3.89746485066067e-05  -4.374764842607348e-07
0.003543543543543544  0.2858904613860828  0.2859252681809919  0.2858805264651053  3.480679490908134e-05  -9.934920977561212e-06  4.474171588664255e-05  4.430277234529489e-05  -4.389435413476583e-07
0.003553553553553553  0.2814873838582398  0.2815174178592753  0.2814681787856683  3.003400103551712e-05  -1.920507257152648e-05  4.92390736070436e-05  4.879870776908213e-05  -4.403658379614761e-07
0.003563563563563563  0.277070364953156  0.2770952199384807  0.2770423514280096  2.485498532467378e-05  -2.801352514636424e-05  5.286851047103802e-05  5.242676881550556e-05  -4.417416555324571e-07
0.003573573573573574  0.2726401033659267  0.2726595782328813  0.2726039603350192  1.9474866954583e-05  -3.614303090748727e-05  5.561789786207028e-05  5.517482867700707e-05  -4.430691850632051e-07
0.003583583583583583  0.2681972999191391  0.2682113954541995  0.2681539037201441  1.409553506037664e-05  -4.33961989949605e-05  5.749173405533714e-05  5.704738780476504e-05  -4.44346250572103e-07
0.003593593593593594  0.2637426574469168  0.2637515642595692  0.2636930602523785  8.906812652420548e-06  -4.95971945382867e-05  5.850400719070725e-05  5.805853137846873e-05  -4.454758122385272e-07
0.003603603603603604  0.2592768806794369  0.2592809594773345  0.2592222872952568  4.078797897599795e-06  -5.459338418012383e-05  5.867218207772362e-05  5.822544273637043e-05  -4.467393413531973e-07
0.003613613613613613  0.2548006761277738  0.2548004318183019  0.2547424209268515  -2.443094718751482e-07  -5.825520092234138e-05  5.801089145046623e-05  5.756304111259603e-05  -4.478503378702037e-07
0.003623623623623624  0.2503147519690421  0.2503108032764009  0.2502542742368346  -3.948692641253526e-06  -6.047773220752006e-05  5.652903956626654e-05  5.608022049108374e-05  -4.488190751827936e-07
0.003633633633633634  0.2458198179317635  0.2458128643220622  0.2457586365044689  -6.953609701293439e-06  -6.118142729455434e-05  5.42278175932609e-05  5.377800674741251e-05  -4.498108458483863e-07
0.003643643643643643  0.2413165851813488  0.2413073728830486  0.2412562722782645  -9.21229830019854e-06  -6.031290308425308e-05  5.110060478405454e-05  5.064979469779352e-05  -4.50810086261022e-07
0.003653653653653654  0.236805766205755  0.2367950550158131  0.2367479197159709  -1.071118994189213e-05  -5.784648978410245e-05  4.713529984221032e-05  4.668363689200317e-05  -4.516629502071545e-07
0.003663663663663664  0.2322880747011928  0.2322766070807151  0.2322342882379671  -1.146762047771199e-05  -5.37864632257079e-05  4.231884274799591e-05  4.186639877010179e-05  -4.524439778941236e-07
0.003673673673673673  0.2277642254578819  0.2277526991725664  0.2277160566649969  -1.152628531550515e-05  -4.816879288502274e-05  3.664250756951759e-05  3.618941807490006e-05  -4.530894946175312e-07
0.003683683683683684  0.2232349342458845  0.2232239795046373  0.2231938705326325  -1.095474124720996e-05  -4.106371325202085e-05  3.010897200481089e-05  2.965519479528056e-05  -4.537772095303261e-07
0.003693693693693694  0.2187009177009077  0.2186910794221894  0.2186683405808831  -9.838278718282689e-06  -3.257712002463498e-05  2.273884130635229e-05  2.228451908509177e-05  -4.543222212605169e-07
0.003703703703703703  0.2141628932101697  0.214154618708926  0.2141400405225169  -8.274501243715759e-06  -2.285268765281345e-05  1.457818640909769e-05  1.412340524090117e-05  -4.547811681965275e-07
0.003713713713713714  0.2096215787982263  0.2096152108718494  0.2096095065646703  -6.36792637689898e-06  -1.207223355598197e-05  5.70430717908299e-06  5.249178690103218e-06  -4.551284889797724e-07
0.003723723723723724  0.2050776930128325  0.2050734681141179  0.2050772376058496  -4.224898714599856e-06  -4.554069829021401e-07  -3.769491731697716e-06  -4.224897562410401e-06  -4.554058307126851e-07
0.003733733733733734  0.2005319548108017  0.2005300057613233  0.200543697150884  -1.949049478394693e-06  1.174234008233244e-05  -1.369138956072713e-05  -1.414699263399544e-05  -4.55603073268307e-07
0.003743743743743744  0.1959850834438719  0.1959854459544104  0.1960093167792937  3.625105385041127e-07  2.423333542181383e-05  -2.387082488330972e-05  -2.432648990360886e-05  -4.556650202991452e-07
0.003753753753753754  0.1914377983445932  0.1914404204955784  0.191474501293771  2.622150985204241e-06  3.670294917776373e-05  -3.408079819255949e-05  -3.453645224338331e-05  -4.556540508238172e-07
0.003763763763763764  0.1868908190122304  0.1868955727934376  0.1869396361329587  4.753781207206265e-06  4.881712072826727e-05  -4.406333952106101e-05  -4.451886214218437e-05  -4.555226211233609e-07
0.003773773773773774  0.1823448648987018  0.1823515589209275  0.1824050961962101  6.69402222569504e-06  6.023129750826195e-05  -5.353727528256691e-05  -5.399255120261404e-05  -4.552759200471268e-07
0.003783783783783784  0.1778006552945842  0.1778090478513792  0.1778712564595476  8.392556794994954e-06  7.060116496340751e-05  -6.220860816841256e-05  -6.26635490276195e-05  -4.549408592069426e-07
0.003793793793793794  0.1732589092151219  0.1732687209934232  0.173338503909422  9.811778301282992e-06  7.959469430013355e-05  -6.978291599885056e-05  -7.02374030480124e-05  -4.544870491618447e-07
0.003803803803803804  0.1687203452863608  0.1687312711699923  0.1688072501145362  1.092588363149627e-05  8.690482817541589e-05  -7.597894454391962e-05  -7.643288499462053e-05  -4.53940450700907e-07
0.003813813813813814  0.1641856816313258  0.1641974012136632  0.1642779442886106  1.17195823373939e-05  9.226265728479177e-05  -8.054307494739787e-05  -8.099636540170874e-05  -4.532904543108618e-07
0.003823823823823824  0.1596556357563207  0.1596678223562775  0.1597510858818  1.218659995680382e-05  9.54501254793183e-05  -8.326352552251448e-05  -8.371607255089342e-05  -4.525470283789357e-07
0.003833833833833834  0.1551309244373185  0.1551432525808602  0.1552272362708561  1.232814354171219e-05  9.631183353761563e-05  -8.398368999590344e-05  -8.4435409825806e-05  -4.517198299025527e-07
0.003843843843843844  0.1506122636065137  0.1506244150819665  0.150707028798262  1.215147545280404e-05  9.476519174830833e-05  -8.261371629550429e-05  -8.306452787990026e-05  -4.508115843959715e-07
0.003853853853853854  0.1461003682389671  0.1461120369550597  0.1461911765276211  1.166871609259434e-05  9.080828865395962e-05  -7.913957256136528e-05  -7.958939718438751e-05  -4.498246230222325e-07
0.003863863863863864  0.1415959522394496  0.1416068481940622  0.1416804771499362  1.089595461259418e-05  8.452491048657751e-05  -7.362895587398333e-05  -7.407774500281517e-05  -4.487891288318391e-07
0.003873873873873874  0.1370997283294447  0.1371095810302295  0.1371758147066441  9.852700784795942e-06  7.608637719941358e-05  -6.623367641461764e-05  -6.66813578908132e-05  -4.476814761955605e-07
0.003883883883883884  0.1326124079343679  0.1326209696104023  0.132678157509183  8.561676034385401e-06  6.574957481508825e-05  -5.718789878070285e-05  -5.763443637410437e-05  -4.465375934015192e-07
0.003893893893893894  0.1281347010709608  0.1281417499658436  0.1281885524683034  7.048894882788481e-06  5.385139734254141e-05  -4.680250245975293e-05  -4.72478737024995e-05  -4.453712427465728e-07
0.003903903903903904  0.1236673162349424  0.1236726601914803  0.1237081156009975  5.343956537895433e-06  4.079936605508316e-05  -3.545540951718773e-05  -3.589956339321299e-05  -4.44153876025255e-07
0.003913913913913914  0.1192109602888799  0.1192144407264416  0.1192380188439479  3.480437561709238e-06  2.705855506797417e-05  -2.357811750626493e-05  -2.402103730658744e-05  -4.429198003225165e-07
0.003923923923923924  0.1147663383503277  0.114767834615391  0.1147794739042147  1.496265063294366e-06  1.313555388700316e-05  -1.163928882370879e-05  -1.208094483580446e-05  -4.416560120956703e-07
0.003933933933933934  0.1103341536802734  0.1103335876211763  0.1103337132875302  -5.66059097095728e-07  -4.403927431756438e-07  -1.256663539200842e-07  -5.660613899005629e-07  -4.403950359804787e-07
0.003943943943943944  0.1059151075718242  0.1059124480702471  0.1059019696469352  -2.659501577087497e-06  -1.313792488896737e-05  1.047842331187987e-05  1.003932786911022e-05  -4.390954427696547e-07
0.003953953953953954  0.1015098992392574  0.101505166329242  0.1014854538009982  -4.732910015403657e-06  -2.444543825919077e-05  1.971252824378711e-05  1.927472749900516e-05  -4.378007447819465e-07
0.003963963963963964  0.09711922570737562  0.09711249384162364  0.09708533298730451  -6.731865751979926e-06  -3.389272007110755e-05  2.716085431912763e-05  2.672439580787833e-05  -4.364585112492936e-07
0.003973973973973974  0.0927437817012115  0.09273518168709069  0.09270270963594501  -8.600014120813126e-06  -4.107206526648977e-05  3.247205114567664e-05  3.203695079764812e-05  -4.351003480285165e-07
0.003983983983983984  0.08838425953610085  0.08837397867237543  0.08833860232435985  -1.028086372542591e-05  -4.565721174100423e-05  3.537634801557832e-05  3.494262733548525e-05  -4.337206800930637e-07
0.003993993993993994  0.08404134900813144  0.08402962899961881  0.08399392944719493  -1.172000851262789e-05  -4.741956093651245e-05  3.569955242388456e-05  3.526728704170146e-05  -4.322653821831057e-07
0.004004004004004004  0.07971573800362047  0.07970286960818468  0.07966949642304819  -1.286839543579443e-05  -4.624158057228711e-05  3.337318513649268e-05  3.294241665824371e-05  -4.307684782489662e-07
0.004014014014014014  0.07540811140768937  0.07539442731797112  0.07536598758164459  -1.368408971824664e-05  -4.212382604477927e-05  2.843973632653263e-05  2.801052441447904e-05  -4.292119120535842e-07
0.004024024024024024  0.0711191497676885  0.07110501593589223  0.07108396280189555  -1.413383179627026e-05  -3.518696579295211e-05  2.105313399668185e-05  2.062555782009201e-05  -4.275761765898389e-07
0.004034034034034034  0.06684953171460663  0.06683533350783163  0.06682385948477641  -1.419820677499295e-05  -2.567222983021478e-05  1.147402305522183e-05  1.104819240704824e-05  -4.258306481735863e-07
0.004044044044044044  0.06259993281874157  0.06258605990618184  0.06258599981638252  -1.387291255973422e-05  -1.393300235905115e-05  6.008979931693137e-08  -3.639115292580763e-07  -4.240013285750077e-07
0.004054054054054054  0.05837102548281094  0.05835785494433856  0.05837060344493049  -1.317053847237765e-05  -4.220378804487002e-07  -1.274850059192895e-05  -1.317054125817008e-05  -4.220406662411302e-07
0.004064064064064064  0.05416347883556619  0.05415135718200889  0.05417780469473277  -1.212165355729544e-05  1.432585916658069e-05  -2.644751272387613e-05  -2.686748228900027e-05  -4.199695651241342e-07
0.004074074074074074  0.0499779586259041  0.04996718357169563  0.05000767419069421  -1.077505420847558e-05  2.971556479011012e-05  -4.049061899858569e-05  -4.090839705252203e-05  -4.177780539363352e-07
