t  x_1
0.006946946946946947  4.809927940465521e-08
0.006956956956956957  4.881372660023752e-08
0.006966966966966967  4.928168081282182e-08
0.006976976976976977  4.976808177864516e-08
0.006986986986986987  5.024659278476295e-08
0.006996996996996997  5.071713873829169e-08
0.007007007007007007  5.11796451962304e-08
0.007017017017017017  5.146755935282749e-08
0.007027027027027027  5.209189986783944e-08
0.007037037037037037  5.252960522654955e-08
0.007047047047047047  5.294783115908269e-08
0.007057057057057057  5.337994921974988e-08
0.007067067067067067  5.379245345616253e-08
0.007077077077077077  5.436157623562979e-08
0.007087087087087087  5.443132286408115e-08
0.007097097097097097  5.482319711463696e-08
0.007107107107107107  5.520578144431876e-08
0.007117117117117117  5.587141205307672e-08
0.007127127127127127  5.622660630739492e-08
0.007137137137137137  5.657278438312306e-08
0.007147147147147147  5.665041781930013e-08
0.007157157157157157  5.723788500050941e-08
0.007167167167167167  5.755670714947767e-08
0.007177177177177177  5.786631311370784e-08
0.007187187187187187  5.816665621069228e-08
0.007197197197197197  5.845769275971359e-08
0.007207207207207207  5.873937884637921e-08
0.007217217217217217  5.901167298646492e-08
0.007227227227227227  5.910986041662026e-08
0.007237237237237237  5.952792826666801e-08
0.007247247247247247  5.977181378344158e-08
0.007257257257257257  5.988019151707707e-08
0.007267267267267267  6.011818594780012e-08
0.007277277277277277  6.044608578245463e-08
0.007287287287287287  6.056441620318285e-08
0.007297297297297297  6.077525943294333e-08
0.007307307307307307  6.097519051475534e-08
0.007317317317317317  6.116551612991602e-08
0.007327327327327327  6.134620378648323e-08
0.007337337337337337  6.151696435155209e-08
0.007347347347347347  6.167854106119255e-08
0.007357357357357357  6.181818020234587e-08
0.007367367367367367  6.194569581954199e-08
0.007377377377377377  6.210402679622054e-08
0.007387387387387387  6.222671077648059e-08
0.007397397397397397  6.233925152212126e-08
0.007407407407407407  6.244131804072645e-08
0.007417417417417417  6.243619134385004e-08
0.007427427427427427  6.250371797296868e-08
0.007437437437437438  6.268976596718832e-08
0.007447447447447447  6.275389305460581e-08
0.007457457457457457  6.264979742222377e-08
0.007467467467467468  6.267852525134314e-08
0.007477477477477477  6.269734299229335e-08
0.007487487487487487  6.270644751372268e-08
0.007497497497497498  6.270530885615054e-08
0.007507507507507507  6.292331002540245e-08
0.007517517517517517  6.291632312603731e-08
0.007527527527527528  6.290021961716411e-08
0.007537537537537537  6.287316656013045e-08
0.007547547547547547  6.255304197464736e-08
0.007557557557557558  6.249049655975221e-08
0.007567567567567567  6.273239785601898e-08
0.007577577577577577  6.266843573453968e-08
0.007587587587587588  6.225322426589555e-08
0.007597597597597597  6.215100996594965e-08
0.007607607607607607  6.204167912227719e-08
0.007617617617617618  6.192260671708857e-08
0.007627627627627627  6.218421163207792e-08
0.007637637637637637  6.166162631932333e-08
0.007647647647647648  6.192864842546401e-08
0.007657657657657658  6.177633846650887e-08
0.007667667667667667  6.118199936412203e-08
0.007677677677677678  6.146221446697217e-08
0.007687687687687688  6.082571732742459e-08
0.007697697697697697  6.062986024545838e-08
0.007707707707707708  6.042452395822328e-08
0.007717717717717718  6.020203484221763e-08
0.007727727727727727  5.997769385053452e-08
0.007737737737737738  5.974399311888831e-08
0.007747747747747748  5.950097382805926e-08
0.007757757757757757  5.978081022636196e-08
0.007767767767767768  5.952815861495669e-08
0.007777777777777778  5.871643891958681e-08
0.007787787787787787  5.899433532672057e-08
0.007797797797797798  5.815058228787307e-08
0.007807807807807808  5.84227514294638e-08
0.007817817817817818  5.812290475520976e-08
0.007827827827827828  5.781374783042295e-08
0.007837837837837838  5.690196478911846e-08
0.007847847847847847  5.658706383497683e-08
0.007857857857857857  5.683088792786957e-08
0.007867867867867868  5.587480672353411e-08
0.007877877877877878  5.612999013329541e-08
0.007887887887887888  5.576600181000531e-08
0.007897897897897898  5.539306082772908e-08
0.007907907907907907  5.438434042546717e-08
0.007917917917917917  5.462055115528663e-08
0.007927927927927928  5.358838893795926e-08
0.007937937937937938  5.319780206967397e-08
0.007947947947947948  5.339611975296787e-08
0.007957957957957958  5.297071576399912e-08
0.007967967967967967  5.253679053485033e-08
0.007977977977977977  5.145479140561565e-08
0.007987987987987989  5.166363718319408e-08
0.007997997997997998  5.12045461227708e-08
0.008008008008008008  5.06972994843786e-08
0.008018018018018018  5.022185068417622e-08
0.008028028028028027  4.914275384963631e-08
0.008038038038038037  4.929107037574248e-08
0.008048048048048049  4.811699904952955e-08
0.008058058058058058  4.828398994423184e-08
0.008068068068068068  4.714036807055816e-08
0.008078078078078078  4.658271346013199e-08
0.008088088088088087  4.605688497715678e-08
0.008098098098098097  4.617686870118661e-08
0.008108108108108109  4.5626387404496e-08
0.008118118118118118  4.444223978488577e-08
0.008128128128128128  4.447601405645746e-08
0.008138138138138138  4.390891812526038e-08
0.008148148148148147  4.279269376606775e-08
0.008158158158158157  4.221873467922731e-08
0.008168168168168169  4.163829005413436e-08
0.008178178178178178  4.101683522091321e-08
0.008188188188188188  4.045830442401926e-08
0.008198198198198198  3.982548014153262e-08
0.008208208208208207  3.922061424493959e-08
0.008218218218218219  3.86142444742861e-08
0.008228228228228229  3.852932111238731e-08
0.008238238238238238  3.789502349179621e-08
0.008248248248248248  3.72545947848302e-08
0.008258258258258258  3.657872703212664e-08
0.008268268268268267  3.572654266620831e-08
0.008278278278278279  3.504673849913169e-08
0.008288288288288289  3.441714256658681e-08
0.008298298298298298  3.372800865565314e-08
0.008308308308308308  3.308603054661907e-08
0.008318318318318318  3.260880352360683e-08
0.008328328328328327  3.171040552277772e-08
0.008338338338338339  3.10504907109643e-08
0.008348348348348349  3.036203784986963e-08
0.008358358358358358  2.983576232230488e-08
0.008368368368368368  2.911125423706273e-08
0.008378378378378378  2.8269332422453e-08
0.008388388388388388  2.756234221209377e-08
0.008398398398398399  2.698573379161164e-08
0.008408408408408409  2.613458350243858e-08
0.008418418418418418  2.540000996600881e-08
0.008428428428428428  2.478908282010718e-08
0.008438438438438438  2.396367025864276e-08
0.008448448448448448  2.323231400682541e-08
0.008458458458458459  2.249728951892271e-08
0.008468468468468469  2.174909161225875e-08
0.008478478478478478  2.101669981636605e-08
0.008488488488488488  2.027136697880966e-08
0.008498498498498498  1.957373491881461e-08
0.008508508508508508  1.876594366779032e-08
0.008518518518518519  1.801662651007347e-08
0.008528528528528529  1.725919282735099e-08
0.008538538538538538  1.649705307825803e-08
0.008548548548548548  1.573626051320082e-08
0.008558558558558558  1.497100178386271e-08
0.008568568568568568  1.420467772222986e-08
0.008578578578578579  1.34335027790922e-08
0.008588588588588589  1.26615060301354e-08
0.008598598598598598  1.185118907068283e-08
0.008608608608608608  1.111162785753685e-08
0.008618618618618618  1.030736116378931e-08
0.008628628628628628  9.554729021174611e-09
0.008638638638638639  8.782693178551872e-09
0.008648648648648649  8.001565080789135e-09
0.008658658658658658  7.207659723716925e-09
0.008668668668668668  6.435658008290064e-09
0.008678678678678678  5.587593622543996e-09
0.008688688688688688  4.852141812608927e-09
0.008698698698698699  4.006834533064361e-09
0.008708708708708709  3.293330834752594e-09
0.008718718718718719  2.490401592648479e-09
0.008728728728728728  1.652084606845152e-09
0.008738738738738738  9.384883039382028e-10
0.008748748748748749  1.968043767490639e-10
0.008758758758758759  6.568000108351121e-10
0.008768768768768769  1.551494312222035e-09
0.008778778778778779  2.23248768589111e-09
0.008788788788788788  3.085578217767327e-09
0.008798798798798798  3.854040574029297e-09
0.008808808808808809  4.617409149016662e-09
0.008818818818818819  5.453251510790685e-09
0.008828828828828829  6.240477331745521e-09
0.008838838838838839  7.026748157590494e-09
0.008848848848848848  7.760221562598239e-09
0.008858858858858858  8.570016034411941e-09
0.008868868868868869  9.351369475059925e-09
0.008878878878878879  1.010549394213512e-08
0.008888888888888889  1.091195567035469e-08
0.008898898898898899  1.168934200297557e-08
0.008908908908908908  1.243680137582907e-08
0.008918918918918918  1.326554245614919e-08
0.008928928928928929  1.400940761456958e-08
0.008938938938938939  1.477924722637087e-08
0.008948948948948949  1.55456942492714e-08
0.008958958958958959  1.63106892504137e-08
0.008968968968968968  1.707260519757821e-08
0.008978978978978978  1.783182252972166e-08
0.00898898898898899  1.858781201444618e-08
0.008998998998998999  1.931381648629015e-08
0.009009009009009009  2.011893901838218e-08
0.009019019019019019  2.083895702478588e-08
0.009029029029029028  2.160946871869421e-08
0.009039039039039038  2.234990478027839e-08
0.00904904904904905  2.308642407504051e-08
0.009059059059059059  2.376890547236159e-08
0.009069069069069069  2.449890761352694e-08
0.009079079079079079  2.522524047224283e-08
0.009089089089089088  2.597091176345111e-08
0.009099099099099098  2.666597434618342e-08
0.00910910910910911  2.742363004086078e-08
0.009119119119119119  2.813182056580591e-08
0.009129129129129129  2.881552628031631e-08
0.009139139139139139  2.951556224570062e-08
0.009149149149149148  3.021092853935096e-08
0.009159159159159158  3.088452191649546e-08
0.00916916916916917  3.160301596742278e-08
0.009179179179179179  3.226791223880313e-08
0.009189189189189189  3.295689657786095e-08
0.009199199199199199  3.360178658041862e-08
0.009209209209209208  3.42789530093859e-08
0.009219219219219218  3.494796756255507e-08
0.00922922922922923  3.559270585312695e-08
0.009239239239239239  3.623472415890753e-08
0.009249249249249249  3.688393353088895e-08
0.009259259259259259  3.751752589582984e-08
0.009269269269269268  3.815013208329754e-08
0.00927927927927928  3.877674665318319e-08
0.00928928928928929  3.939555972081911e-08
0.009299299299299299  4.001159995741039e-08
0.009309309309309309  4.060909563838556e-08
0.009319319319319319  4.121418127084158e-08
0.009329329329329328  4.18074959536116e-08
0.00933933933933934  4.239415040642853e-08
0.00934934934934935  4.297415085470436e-08
0.009359359359359359  4.356210645357231e-08
0.009369369369369369  4.411356900365262e-08
0.009379379379379379  4.46728687883314e-08
0.009389389389389389  4.52042516173593e-08
0.0093993993993994  4.577022672389454e-08
0.00940940940940941  4.628301021170948e-08
0.009419419419419419  4.683857422953315e-08
0.009429429429429429  4.739083990340097e-08
0.009439439439439439  4.790867126607417e-08
0.009449449449449449  4.841871715229992e-08
0.00945945945945946  4.892133143274712e-08
0.00946946946946947  4.934054382683822e-08
0.009479479479479479  4.990292515139582e-08
0.009489489489489489  5.033996045758707e-08
0.009499499499499499  5.076494334722951e-08
0.009509509509509509  5.122379326771652e-08
0.00951951951951952  5.172267766850045e-08
0.00952952952952953  5.216731213179305e-08
0.009539539539539539  5.25775488498492e-08
0.009549549549549549  5.303174989697459e-08
0.009559559559559559  5.345141640200741e-08
0.009569569569569569  5.386262570881213e-08
0.00957957957957958  5.426531270789785e-08
0.00958958958958959  5.462857748845106e-08
0.009599599599599599  5.504486614553447e-08
0.009609609609609609  5.54221668938851e-08
0.009619619619619619  5.579014958661045e-08
0.009629629629629629  5.614872994749271e-08
0.00963963963963964  5.649957285286679e-08
0.00964964964964965  5.684031550825074e-08
0.009659659659659659  5.717264478786379e-08
0.009669669669669669  5.753252549193832e-08
0.009679679679679679  5.7810706590709e-08
0.009689689689689689  5.815270364238316e-08
0.0096996996996997  5.841099513771535e-08
0.00970970970970971  5.869759598048664e-08
0.00971971971971972  5.89749091411779e-08
0.009729729729729729  5.92428907450836e-08
0.009739739739739739  5.950149836166685e-08
0.00974974974974975  5.975069109481469e-08
0.00975975975975976  5.999097312625608e-08
0.00976976976976977  6.022067541788195e-08
0.00977977977977978  6.044190601847977e-08
0.009789789789789789  6.063354872184415e-08
0.009799799799799799  6.085457895351881e-08
0.00980980980980981  6.102798847358759e-08
0.00981981981981982  6.122829776892022e-08
0.00982982982982983  6.140128611617079e-08
0.00983983983983984  6.156374097819738e-08
0.009849849849849849  6.171686375821908e-08
0.009859859859859859  6.18602208775336e-08
0.00986986986986987  6.196289738489769e-08
0.00987987987987988  6.214731208872046e-08
0.00988988988988989  6.225990847749119e-08
0.0098998998998999  6.230247718464952e-08
0.009909909909909909  6.240519963670718e-08
0.009919919919919919  6.249157794634653e-08
0.00992992992992993  6.256314001071748e-08
0.00993993993993994  6.263065729004966e-08
0.00994994994994995  6.26904102069808e-08
0.00995995995995996  6.278892613551023e-08
0.009969969969969969  6.273727780368585e-08
0.009979979979979979  6.28311757689462e-08
0.00998998998998999  6.283653838586271e-08
0.01  6.283136746116276e-08
